Key,Layer Type,Segment,Cost Type,Cost Object,Spend type,Market Segment,Internal Staff,External Staff,SW Depreciation,HW Depreciation,SW Maintenance,HW Maintenance,Leased Lines,Other IT Cost,Other OOE,Total
3816,Direct,Derivatives,0,PSP 0001/N1-02203   Eurex T7 R 6.1 EEX - Nodal - SBT,Change,Commodities,6,0,0,0,0,0,0,0,0,6
3817,Direct,Derivatives,0,PSP 0001/N1-02203   Eurex T7 R 6.1 EEX - Nodal - SBT,Change,Result,6,0,0,0,0,0,0,0,0,6
3818,Direct,Derivatives,0,PSP 0066/N1-02203   Eurex T7 R 6.1 EEX - Nodal - SBT,Change,Commodities,0,-1,0,0,0,0,0,0,0,-1
3819,Direct,Derivatives,0,PSP 0066/N1-02203   Eurex T7 R 6.1 EEX - Nodal - SBT,Change,Result,0,-1,0,0,0,0,0,0,0,-1
3820,Direct,Derivatives,0,PSP 0071/N1-02203   Eurex T7 R 6.1 EEX - Nodal - SBT,Change,Eurex,-6,0,0,0,0,0,0,0,0,-6
3821,Direct,Derivatives,0,PSP 0071/N1-02203   Eurex T7 R 6.1 EEX - Nodal - SBT,Change,Result,-6,0,0,0,0,0,0,0,0,-6
3822,Direct,Derivatives,0,PSP 0001/N2-02203   Eurex T7 R 6.1 EEX Nodal Requir. SI ACP,Change,Commodities,-114,0,0,0,0,0,0,0,-38,-152
3823,Direct,Derivatives,0,PSP 0001/N2-02203   Eurex T7 R 6.1 EEX Nodal Requir. SI ACP,Change,Result,-114,0,0,0,0,0,0,0,-38,-152
3824,Direct,Derivatives,0,PSP 0071/N2-02203   Eurex T7 R 6.1 EEX Nodal Requir. SI ACP,Change,Eurex,-26,0,0,0,0,0,0,0,-11,-37
3825,Direct,Derivatives,0,PSP 0071/N2-02203   Eurex T7 R 6.1 EEX Nodal Requir. SI ACP,Change,Result,-26,0,0,0,0,0,0,0,-11,-37
3826,Direct,Derivatives,0,PSP 0066/I3-02203   Eurex R 6.1 Implementation,Change,Eurex,0,-1,0,0,0,0,0,0,0,-1
3827,Direct,Derivatives,0,PSP 0066/I3-02203   Eurex R 6.1 Implementation,Change,Result,0,-1,0,0,0,0,0,0,0,-1
3828,Direct,Settlement,0,PSP 0001/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Clearstream,-9,0,0,0,0,0,0,0,0,-9
3829,Direct,Settlement,0,PSP 0001/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Result,-9,0,0,0,0,0,0,0,0,-9
3830,Direct,Settlement,0,PSP 5150/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Clearstream,-5,0,0,0,0,0,0,0,0,-5
3831,Direct,Settlement,0,PSP 5150/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Result,-5,0,0,0,0,0,0,0,0,-5
3832,Direct,Settlement,0,PSP 5120/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Clearstream,130,7,0,0,0,0,0,0,0,136
3833,Direct,Settlement,0,PSP 5120/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Result,130,7,0,0,0,0,0,0,0,136
3834,Direct,Settlement,0,PSP 0066/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Clearstream,-122,-7,0,0,0,0,0,0,0,-129
3835,Direct,Settlement,0,PSP 0066/P7-02210   CSD-R SettlSysICSD: fine specs Tec,Change,Result,-122,-7,0,0,0,0,0,0,0,-129
3836,Direct,Settlement,0,PSP 5140/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Clearstream,-31,"-1,385",0,0,0,0,0,0,0,"-1,415"
3837,Direct,Settlement,0,PSP 5140/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Result,-31,"-1,385",0,0,0,0,0,0,0,"-1,415"
3838,Direct,Settlement,0,PSP 0001/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Clearstream,0,0,0,0,0,0,0,0,0,0
3839,Direct,Settlement,0,PSP 0001/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Result,0,0,0,0,0,0,0,0,0,0
3840,Direct,Settlement,0,PSP 0066/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Clearstream,-874,-625,0,0,0,0,0,0,-4,"-1,503"
3841,Direct,Settlement,0,PSP 0066/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Result,-874,-625,0,0,0,0,0,0,-4,"-1,503"
3842,Direct,Settlement,0,PSP 5120/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Clearstream,"1,000","1,986",0,0,-67,0,0,0,-3,"2,916"
3843,Direct,Settlement,0,PSP 5120/P8-02210   CSD-R SettlSysICSD: build&test Tec,Change,Result,"1,000","1,986",0,0,-67,0,0,0,-3,"2,916"
3844,Direct,Settlement,0,PSP 5120/Y8-02210   CSD-R SettlSysICSD: Capitalisation IT,Change,Clearstream,0,0,0,0,0,0,0,386,0,386
3845,Direct,Settlement,0,PSP 5120/Y8-02210   CSD-R SettlSysICSD: Capitalisation IT,Change,Result,0,0,0,0,0,0,0,386,0,386
3846,Direct,Settlement,0,PSP 0001/P7-02213   CSD-R Settl Cascade: fine specs Tec,Change,Clearstream,-25,0,0,0,0,0,0,0,0,-25
3847,Direct,Settlement,0,PSP 0001/P7-02213   CSD-R Settl Cascade: fine specs Tec,Change,Result,-25,0,0,0,0,0,0,0,0,-25
3848,Direct,Settlement,0,PSP 5150/P7-02213   CSD-R Settl Cascade: fine specs Tec,Change,Clearstream,25,0,0,0,0,0,0,0,0,25
3849,Direct,Settlement,0,PSP 5150/P7-02213   CSD-R Settl Cascade: fine specs Tec,Change,Result,25,0,0,0,0,0,0,0,0,25
3850,Direct,Settlement,0,PSP 0001/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Clearstream,-111,0,0,0,0,0,0,0,0,-111
3851,Direct,Settlement,0,PSP 0001/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Result,-111,0,0,0,0,0,0,0,0,-111
3852,Direct,Settlement,0,PSP 0066/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Clearstream,-9,0,0,0,0,0,0,0,0,-9
3853,Direct,Settlement,0,PSP 0066/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Result,-9,0,0,0,0,0,0,0,0,-9
3854,Direct,Settlement,0,PSP 5150/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Clearstream,121,0,0,0,0,0,0,0,0,121
3855,Direct,Settlement,0,PSP 5150/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Result,121,0,0,0,0,0,0,0,0,121
3856,Direct,Settlement,0,PSP 5120/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Clearstream,-2,0,0,0,0,0,0,0,0,-2
3857,Direct,Settlement,0,PSP 5120/P8-02213   CSD-R Settl Cascade: build&test Tec,Change,Result,-2,0,0,0,0,0,0,0,0,-2
3858,Direct,Settlement,0,PSP 5150/Y8-02213   CSD-R Settl Cascade: Capitalisation IT,Change,Clearstream,0,0,0,0,0,0,0,49,0,49
3859,Direct,Settlement,0,PSP 5150/Y8-02213   CSD-R Settl Cascade: Capitalisation IT,Change,Result,0,0,0,0,0,0,0,49,0,49
3860,Direct,Settlement,0,PSP 5150/P7-02214   CSD-R AS ICSD: fine specs Tec,Change,Clearstream,-13,0,0,0,0,0,0,0,0,-13
3861,Direct,Settlement,0,PSP 5150/P7-02214   CSD-R AS ICSD: fine specs Tec,Change,Result,-13,0,0,0,0,0,0,0,0,-13
3862,Direct,Settlement,0,PSP 5120/P7-02214   CSD-R AS ICSD: fine specs Tec,Change,Clearstream,50,0,0,0,0,0,0,0,0,50
3863,Direct,Settlement,0,PSP 5120/P7-02214   CSD-R AS ICSD: fine specs Tec,Change,Result,50,0,0,0,0,0,0,0,0,50
3864,Direct,Settlement,0,PSP 0066/P7-02214   CSD-R AS ICSD: fine specs Tec,Change,Clearstream,-40,0,0,0,0,0,0,0,0,-40
3865,Direct,Settlement,0,PSP 0066/P7-02214   CSD-R AS ICSD: fine specs Tec,Change,Result,-40,0,0,0,0,0,0,0,0,-40
3866,Direct,Settlement,0,PSP 0066/P8-02214   CSD-R AS ICSD: build&test Tec,Change,Clearstream,-600,-143,0,0,0,0,0,0,-2,-745
3867,Direct,Settlement,0,PSP 0066/P8-02214   CSD-R AS ICSD: build&test Tec,Change,Result,-600,-143,0,0,0,0,0,0,-2,-745
3868,Direct,Settlement,0,PSP 5150/P8-02214   CSD-R AS ICSD: build&test Tec,Change,Clearstream,-211,-435,0,0,0,0,0,0,0,-646
3869,Direct,Settlement,0,PSP 5150/P8-02214   CSD-R AS ICSD: build&test Tec,Change,Result,-211,-435,0,0,0,0,0,0,0,-646
3870,Direct,Settlement,0,PSP 5120/P8-02214   CSD-R AS ICSD: build&test Tec,Change,Clearstream,780,571,0,0,0,0,0,0,0,"1,350"
3871,Direct,Settlement,0,PSP 5120/P8-02214   CSD-R AS ICSD: build&test Tec,Change,Result,780,571,0,0,0,0,0,0,0,"1,350"
3872,Direct,Settlement,0,PSP 5120/Y8-02214   CSD-R AS ICSD: Capitalisation IT,Change,Clearstream,0,0,0,0,0,0,0,182,0,182
3873,Direct,Settlement,0,PSP 5120/Y8-02214   CSD-R AS ICSD: Capitalisation IT,Change,Result,0,0,0,0,0,0,0,182,0,182
3874,Direct,Clearing,0,PSP 0001/M1-02216   C7 R4.2 Build & Test THE (DBAG I-D) cap,Change,Eurex,116,13,0,0,0,0,0,0,0,128
3875,Direct,Clearing,0,PSP 0001/M1-02216   C7 R4.2 Build & Test THE (DBAG I-D) cap,Change,Result,116,13,0,0,0,0,0,0,0,128
3876,Direct,Settlement,0,PSP 5120/P7-02218   CSD-R GSF ICSD: fine specs Tec,Change,Clearstream,24,0,0,0,0,0,0,0,0,24
3877,Direct,Settlement,0,PSP 5120/P7-02218   CSD-R GSF ICSD: fine specs Tec,Change,Result,24,0,0,0,0,0,0,0,0,24
3878,Direct,Settlement,0,PSP 0066/P7-02218   CSD-R GSF ICSD: fine specs Tec,Change,Clearstream,-26,0,0,0,0,0,0,0,0,-26
3879,Direct,Settlement,0,PSP 0066/P7-02218   CSD-R GSF ICSD: fine specs Tec,Change,Result,-26,0,0,0,0,0,0,0,0,-26
3880,Direct,Settlement,0,PSP 0066/P8-02218   CSD-R GSF ICSD: build&test Tec,Change,Clearstream,-32,0,0,0,0,0,0,0,0,-32
3881,Direct,Settlement,0,PSP 0066/P8-02218   CSD-R GSF ICSD: build&test Tec,Change,Result,-32,0,0,0,0,0,0,0,0,-32
3882,Direct,Settlement,0,PSP 5120/P8-02218   CSD-R GSF ICSD: build&test Tec,Change,Clearstream,30,0,0,0,0,0,0,0,0,30
3883,Direct,Settlement,0,PSP 5120/P8-02218   CSD-R GSF ICSD: build&test Tec,Change,Result,30,0,0,0,0,0,0,0,0,30
3884,Direct,Settlement,0,PSP 5120/Y8-02218   CSD-R GSF ICSD: Capitalisation IT,Change,Clearstream,0,0,0,0,0,0,0,11,0,11
3885,Direct,Settlement,0,PSP 5120/Y8-02218   CSD-R GSF ICSD: Capitalisation IT,Change,Result,0,0,0,0,0,0,0,11,0,11
